dp,depto_nom,anio,pib_miles_millones,pob_total,pib_pc,ln_pib_pc,expulsados_total,recibidos_total,eventos_total,expulsados_adol,tasa_expulsion,tasa_expul_adol,ln_expulsados,ln_expul_adol,expul_acum,cuartil_conflicto,alta_intensidad
68,Santander,2002,28112.026137856617,1813722,15499633.426653378,16.55632693171648,14286,21033,14434,1285,7.876620562577947,0.7084878498468894,9.567105311865157,7.1592919047975645,168497,2,0
68,Santander,2003,29519.17609442436,1836764,16071295.002746332,16.592545319578672,8752,13142,8879,847,4.764901751123171,0.4611370867460381,9.077151777732437,6.742880635791903,168497,2,0
68,Santander,2004,31738.336049190402,1859665,17066695.372118313,16.65263948330027,9000,14136,9085,924,4.839581322442483,0.49686368243742823,9.105090961257085,6.829793737512425,168497,2,0
68,Santander,2005,33528.2097868472,1882375,17811652.718957275,16.695363448206784,10340,16148,10447,1033,5.493060628195763,0.5487748190450893,9.243871855184976,6.9411900550683745,168497,2,0
68,Santander,2006,35773.59043793949,1905930,18769624.507688895,16.747750403444577,11336,18431,11465,1198,5.947752540754382,0.6285645328002603,9.335826992017598,7.089243155027514,168497,2,0
68,Santander,2007,38353.01866325639,1929120,19881095.35086277,16.805279855806784,13388,21846,13524,1468,6.939951895164635,0.7609687318570125,9.50218875329738,7.292337176173877,168497,2,0
68,Santander,2008,40470.58980768885,1951797,20735040.482021876,16.847335604012866,9471,15237,9536,1107,4.8524513563654414,0.5671696390557011,9.156095357123787,7.010311867307229,168497,2,0
68,Santander,2009,40212.06603285416,1974226,20368522.161522623,16.8295012358177,4905,7526,4933,627,2.4845179832501447,0.317592818653994,8.498214224818435,6.4425401664681985,168497,2,0
68,Santander,2010,42785.68473514107,1996352,21431934.215579752,16.880392620753373,3338,4968,3353,480,1.6720498188696182,0.24043855993331836,8.113426639943654,6.175867270105761,168497,2,0
68,Santander,2011,44685.39876594878,2017680,22146920.604827713,16.913209020177856,2442,3844,2458,378,1.2103009396931128,0.18734388009991673,7.8009820712577405,5.937536205082426,168497,2,0
68,Santander,2012,45841.493848917395,2038122,22492026.409075316,16.928671422547698,2383,3801,2393,348,1.1692136192043459,0.17074542152039968,7.776535028185241,5.855071922202427,168497,2,0
68,Santander,2013,47680.20788791018,2057952,23168765.78652475,16.958315627252396,2563,3936,2588,384,1.2454129153644011,0.18659327331249706,7.849323818040561,5.953243334287785,168497,2,0
68,Santander,2014,52134.65967115733,2077348,25096738.568192393,17.038248458137186,2469,3429,2486,392,1.1885346124000409,0.188702133681983,7.8119734296220225,5.973809611869261,168497,2,0
68,Santander,2015,51999.22965436837,2097069,24796146.266226035,17.02619880656966,1976,2431,2001,321,0.9422675171870836,0.15307078593980455,7.589335823170617,5.7745515455444085,168497,2,0
68,Santander,2016,53175.383014299165,2119954,25083272.096611135,17.037711731591052,1593,2200,1611,251,0.7514313989831855,0.11839879544556155,7.374001859350161,5.529429087511423,168497,2,0
68,Santander,2017,54065.427685436334,2146496,25187760.74375929,17.041868749727143,938,1789,943,125,0.4369912639017263,0.05823444348370553,6.844815479208263,4.836281906951478,168497,2,0
68,Santander,2018,54942.33383574756,2184132,25155225.89099357,17.040576221831202,768,2257,776,105,0.3516270994610216,0.048074017504436545,6.645090969505644,4.663439094112067,168497,2,0
68,Santander,2019,56514.668508560215,2232284,25316970.64914689,17.04698550547377,403,1810,408,56,0.18053258456361287,0.025086413735886652,6.0014148779611505,4.04305126783455,168497,2,0
68,Santander,2020,51475.27908752713,2287806,22499844.430658516,16.92901895295779,247,880,249,31,0.10796369971929438,0.013550099964769741,5.5134287461649825,3.4657359027997265,168497,2,0
68,Santander,2021,57117.604969578664,2319558,24624348.677454352,17.019246295026104,485,2003,492,60,0.20909155968507795,0.025866997074442632,6.186208623900494,4.110873864173311,168497,2,0
68,Santander,2022,61011.03257653691,2341058,26061307.56971289,17.07596230375576,1269,5503,1285,177,0.5420626058816143,0.07560684100949229,7.146772179452637,5.181783550292085,168497,2,0
70,Sucre,1993,3033.2237584008076,671156,4519401.984636668,15.323890238771508,2260,2247,2275,187,3.3673244372396285,0.278623747683102,7.72356247227797,5.236441962829949,321396,3,0
70,Sucre,1994,3289.035377077158,681130,4828792.414189887,15.390106976603034,2184,2318,2197,191,3.2064363631024917,0.2804163669196776,7.68937110752969,5.2574953720277815,321396,3,0
70,Sucre,1995,3440.374501180257,690851,4979908.115035308,15.420921998034494,4221,4259,4231,390,6.109855815508698,0.564521148554464,8.348064228408266,5.968707559985366,321396,3,0
70,Sucre,1996,3611.3347574245336,700342,5156530.320078667,15.455774492693566,6669,5561,6730,601,9.522490440384841,0.8581521599447127,8.80537513890967,6.400257445308821,321396,3,0
70,Sucre,1997,3745.5878759706616,709721,5277549.73569989,15.478972482762506,17772,15201,18030,1688,25.04082590200938,2.378399399200531,9.785435730759993,7.4318919168078,321396,3,0
70,Sucre,1998,3764.757800917772,719121,5235221.612103905,15.470919734170883,11373,12918,11442,1091,15.815140984618722,1.517129940580236,9.339085327866744,6.9957661563048505,321396,3,0
70,Sucre,1999,3651.7998235428,728579,5012222.179808641,15.427389923586327,13069,17042,13191,1338,17.93765672631245,1.8364515035431985,9.478074806618269,7.199678345691172,321396,3,0
70,Sucre,2000,3700.281364402535,738069,5013462.649701498,15.427637381973517,34869,44452,35664,3170,47.24355039975937,4.294991389693918,10.459382139669696,8.061802274538348,321396,3,0
70,Sucre,2001,3760.2115281101055,747556,5030006.485280174,15.430931831395204,36191,43912,37087,3358,48.412426627570376,4.491971170052812,10.496593378915847,8.119398589612294,321396,3,0
70,Sucre,2002,3607.7737145495953,756956,4766160.4037085315,15.377051591909254,37635,46040,38151,3696,49.71887401645538,4.8827144510381055,10.535716318126656,8.215276958936633,321396,3,0
70,Sucre,2003,3705.49609511,766160,4836452.040187428,15.391691960332565,19516,19804,19717,2083,25.47248616476976,2.7187532630259996,9.879041159631202,7.642044402873258,321396,3,0
70,Sucre,2004,3768.3567567209907,775124,4861617.9562508585,15.396881853282322,22297,22628,22586,2293,28.76572006543469,2.958236359601819,10.012252267327517,7.738052297689316,321396,3,0
70,Sucre,2005,4033.4077293557557,783535,5147705.883407577,15.454061713860836,24396,25060,24549,2489,31.13581397129675,3.1766289955139206,10.10221545290255,7.820037989458753,321396,3,0
70,Sucre,2006,4409.045236164208,792200,5565570.861100995,15.532110118041892,14896,16025,15023,1624,18.803332491795,2.049987376925019,9.608915129379593,7.393263094763838,321396,3,0
70,Sucre,2007,4750.249304848553,800848,5931524.215392375,15.595791772582317,13512,14538,13596,1555,16.87211555750904,1.9416918066849138,9.511407464038086,7.349873704738337,321396,3,0
70,Sucre,2008,4909.8952452421445,809414,6065987.548080642,15.618207914488801,9095,10451,9120,1077,11.236524201459329,1.3305922556318521,9.115590035430372,6.982862751468942,321396,3,0
70,Sucre,2009,5199.4491567403265,817937,6356784.393835132,15.665033209004713,4057,5397,4067,526,4.960039709659791,0.6430813131084667,8.30844552038576,6.267200548541362,321396,3,0
70,Sucre,2010,5205.7097818538,826411,6299177.747941159,15.655929666643965,3737,6063,3744,512,4.521963042602288,0.6195464484378839,8.226305988015508,6.240275845170769,321396,3,0
70,Sucre,2011,5553.174475651619,834736,6652611.694777294,15.710520071588153,2867,4362,2892,413,3.4346188495524332,0.49476720783577083,7.961370201719511,6.025865973825314,321396,3,0
70,Sucre,2012,5855.249637376749,842950,6946141.096597365,15.75369682543967,2042,2879,2072,309,2.4224449848745477,0.3665697846847381,7.622174594817622,5.736572297479192,321396,3,0
70,Sucre,2013,6133.847454926351,851157,7206481.829940129,15.790491433158902,2589,4140,2591,389,3.0417420052939708,0.4570249671917167,7.859413154693583,5.966146739123692,321396,3,0
70,Sucre,2014,6468.790898497221,859324,7527767.057009022,15.834109016225687,3211,5471,3215,451,3.7366581173108164,0.5248311463429393,8.074649075066652,6.113682179832232,321396,3,0
70,Sucre,2015,6577.321279881526,867701,7580170.21978945,15.841046213803015,3129,3598,3147,450,3.6060808965300257,0.518611825963091,8.048788283534199,6.111467339502679,321396,3,0
70,Sucre,2016,6807.148534631853,877397,7758344.893624954,15.864279582506514,2038,3120,2053,283,2.322779767881586,0.3225449824879729,7.620214770574455,5.648974238161206,321396,3,0
70,Sucre,2017,6981.911252964909,888638,7856867.760510927,15.876898581229877,2509,6442,2521,294,2.823421910834333,0.33084338054415857,7.828038032125829,5.68697535633982,321396,3,0
70,Sucre,2018,7108.14543151222,904850,7855606.378418765,15.876738023181066,2237,8117,2238,266,2.4722329667900755,0.29397137647123833,7.71333788887187,5.58724865840025,321396,3,0
70,Sucre,2019,7365.709263754478,928362,7934091.726885071,15.886679441230452,2685,10184,2696,315,2.892190761793352,0.33930729607631505,7.895808377083183,5.755742213586912,321396,3,0
70,Sucre,2020,6941.387376593283,953654,7278727.270680229,15.800466579433104,2973,6981,3012,390,3.1174828606601555,0.40895335205430905,7.9976631270201,5.968707559985366,321396,3,0
70,Sucre,2021,7676.9808021355675,972704,7892412.082334983,15.88141235995851,7397,23913,7425,863,7.604574464585321,0.8872174885679508,8.908964972392399,6.761572768804055,321396,3,0
70,Sucre,2022,8040.84066299972,988782,8132066.181422922,15.911325592091616,9970,24384,10013,1175,10.083112354391565,1.1883306937221754,9.207436158828793,7.069874128458572,321396,3,0
73,Tolima,1993,10085.389628394234,1244218,8105805.9185723355,15.908091142949178,1054,670,1059,71,0.8471184310145007,0.057063955030388566,6.961296045910167,4.276666119016055,337793,3,0
73,Tolima,1994,10057.233112363867,1251226,8037902.914712344,15.899678775629257,1054,813,1061,79,0.8423737997771785,0.06313807417684736,6.961296045910167,4.382026634673881,337793,3,0
73,Tolima,1995,10238.454238141867,1257944,8139038.175103079,15.912182570690497,1375,1058,1392,103,1.093053426861609,0.08187963852126963,7.226936018493289,4.6443908991413725,337793,3,0
73,Tolima,1996,11072.094717975573,1264350,8757143.76397008,15.985380355403985,2016,1711,2027,154,1.5944951951595683,0.12180171629691146,7.6093665379542115,5.043425116919247,337793,3,0
73,Tolima,1997,12020.174918894058,1270532,9460741.578247583,16.062661328890915,2361,1703,2385,210,1.85827669039426,0.16528509317356824,7.767263996757308,5.351858133476067,337793,3,0
73,Tolima,1998,11816.816542157205,1276542,9256896.006678358,16.04087934596641,3919,2731,3991,341,3.0700125808629877,0.2671279127517935,8.273846932784508,5.834810737062605,337793,3,0
73,Tolima,1999,11016.221542517664,1282326,8590811.963976137,15.966203813821135,6551,4147,6623,596,5.108685310911578,0.46478040685441924,8.787525625532906,6.391917113392602,337793,3,0
73,Tolima,2000,10822.849646426024,1287782,8404256.035902057,15.944248806439882,15210,10801,15568,1360,11.81100527884378,1.0560793674705813,9.629774129311743,7.215975002651466,337793,3,0
73,Tolima,2001,11545.50810295553,1292815,8930518.367249398,16.004984999012247,24370,14401,24808,2228,18.85033821544459,1.7233710933118815,10.101149179835646,7.709308333385869,337793,3,0
73,Tolima,2002,11298.933576313246,1297217,8710133.752728531,15.979997704936789,30550,16321,31040,2799,23.550416005957366,2.157696052395243,10.327152697288243,7.937374696163295,337793,3,0
73,Tolima,2003,11214.004841664904,1300806,8620812.666658137,15.969689915070585,20958,11787,21447,2092,16.11154930097186,1.6082336643588666,9.95032342737316,7.646353722445999,337793,3,0
73,Tolima,2004,11740.542183723304,1303498,9006950.669447368,16.01350713383819,18028,9858,18300,1747,13.830477683893646,1.3402398776215998,9.7997368515422,7.466227556215481,337793,3,0
73,Tolima,2005,12491.495092609794,1304216,9577780.898723673,16.07495648415047,19809,9631,20040,2071,15.188435044501832,1.5879271531709471,9.893942139692596,7.6362696033793735,337793,3,0
73,Tolima,2006,13277.807219729038,1306185,10165334.328390725,16.134493894655286,26568,13358,26970,2920,20.340150897460926,2.2355179396486715,10.187500401613525,7.979681302387741,337793,3,0
73,Tolima,2007,14601.112994637037,1307950,11163357.157870742,16.228147290277732,30910,15999,31257,3553,23.632401850223633,2.716464696662716,10.338867386592495,8.175829008714597,337793,3,0
73,Tolima,2008,14863.21703701012,1309513,11350186.700712493,16.24474475115838,28964,14115,29144,3490,22.11814621160691,2.665112908386553,10.273843483530724,8.157943507105037,337793,3,0
73,Tolima,2009,14816.869370980732,1311076,11301304.707721544,16.240428737877792,17457,9556,17553,2270,13.31501758860661,1.7314022985700295,9.767553275295295,7.7279755421055585,337793,3,0
73,Tolima,2010,14820.06576174138,1312768,11289173.533892797,16.239354730071042,11819,7245,11858,1650,9.003114030811231,1.256886212948518,9.377548290960089,7.409136443920128,337793,3,0
73,Tolima,2011,15312.309938881068,1314479,11648957.449210728,16.270727244633438,11399,6618,11466,1597,8.671876842460017,1.2149300217044168,9.341368634382587,7.37650812632622,337793,3,0
73,Tolima,2012,15830.125242105936,1316054,12028476.978988655,16.302787478023333,10869,6435,10980,1638,8.25877965493817,1.2446297796291035,9.293761980115255,7.40184157874383,337793,3,0
73,Tolima,2013,16616.43736922518,1317507,12612029.666047452,16.350161651852336,11457,6937,11531,1687,8.695968977773932,1.280448604827147,9.346443454968522,7.431299675155903,337793,3,0
73,Tolima,2014,17182.19853385976,1319060,13026093.228404893,16.38246507516443,12671,7917,12799,1975,9.606083119797432,1.497278364896214,9.447150114054207,7.588829878307813,337793,3,0
73,Tolima,2015,17380.832886711047,1320911,13158216.478408497,16.392556948720173,9776,6305,9861,1492,7.400952827253312,1.129523487956418,9.18778796750567,7.30854279753919,337793,3,0
73,Tolima,2016,17707.73831455761,1323323,13381266.942808075,16.40936629747967,6736,5465,6780,918,5.090216069697269,0.6937081876457978,8.81537000096066,6.823286122355687,337793,3,0
73,Tolima,2017,17935.71543775977,1326203,13524110.138311986,16.41998458669216,2558,2320,2580,354,1.9288148194507175,0.26692746133133466,7.847371836159788,5.872117789475416,337793,3,0
73,Tolima,2018,18119.89221676847,1330184,13622094.549903223,16.427203631730038,2219,1913,2228,324,1.668190265406891,0.24357532491745504,7.705262474866325,5.783825182329737,337793,3,0
73,Tolima,2019,18511.822141456196,1341138,13803070.333892705,16.440401613343898,1650,1624,1677,223,1.2302984480344303,0.16627669934041092,7.409136443920128,5.4116460518550396,337793,3,0
73,Tolima,2020,17149.312859937614,1352773,12677154.89586029,16.355312104498918,1107,1200,1119,154,0.8183191119278697,0.11384023779303697,7.010311867307229,5.043425116919247,337793,3,0
73,Tolima,2021,18732.550985507864,1361747,13756263.818101207,16.43700482875263,1702,2082,1712,250,1.2498650630403445,0.18358770021156648,7.440146680662688,5.5254529391317835,337793,3,0
73,Tolima,2022,19647.318023103704,1368345,14358453.477086337,16.479849419202928,2676,2515,2704,341,1.9556471503897042,0.24920615780377023,7.892452043520352,5.834810737062605,337793,3,0
76,Valle del Cauca,1993,39836.32786882158,3764757,10581380.914842997,16.17460649712897,1064,1631,1089,67,0.28262116253452746,0.017796633355087726,6.970730078143525,4.219507705176107,574575,4,1
76,Valle del Cauca,1994,41089.500427447056,3811604,10780107.384567508,16.193213084858172,1083,1599,1091,77,0.28413234953053884,0.02020146898785918,6.988413181999592,4.356708826689592,574575,4,1
76,Valle del Cauca,1995,44275.37043956831,3857556,11477570.368276782,16.2559052860627,1063,1933,1086,76,0.27556307672526337,0.019701593444139243,6.96979066990159,4.343805421853684,574575,4,1
76,Valle del Cauca,1996,46267.84430840768,3902219,11856803.605437746,16.28841240470665,1107,1969,1115,71,0.2836847445005009,0.018194775844205566,7.010311867307229,4.276666119016055,574575,4,1
76,Valle del Cauca,1997,46467.090602032236,3945170,11778222.637308972,16.281762845119083,1294,2465,1307,87,0.3279960052418527,0.022052281650727347,7.166265974133638,4.477336814478207,574575,4,1
76,Valle del Cauca,1998,46531.525313554936,3985847,11674187.522389831,16.27289076786766,2113,3914,2122,164,0.5301257173193051,0.041145583360324665,7.656337166430183,5.10594547390058,574575,4,1
76,Valle del Cauca,1999,44553.92099860429,4024108,11071750.807534065,16.21990745004134,10012,11803,10242,777,2.4880047950999327,0.1930862690563971,9.211639527707803,6.656726524178391,574575,4,1
76,Valle del Cauca,2000,44774.35503668605,4059339,11029962.029947747,16.216125948789287,18514,26413,18970,1328,4.560841063040066,0.3271468581461169,9.826336493347712,7.192182058713246,574575,4,1
76,Valle del Cauca,2001,45585.586323040116,4091230,11142269.274286734,16.226256476771024,26514,42869,28276,1526,6.480691625745803,0.3729929629964583,10.18546588957123,7.3310603052186325,574575,4,1
76,Valle del Cauca,2002,46720.14249747429,4120344,11338893.669430098,16.24374929148961,16407,32629,16671,1172,3.9819490799797297,0.2844422698687294,9.705524299752216,7.067319848653476,574575,4,1
76,Valle del Cauca,2003,48593.356067555236,4148271,11714122.839986885,16.276305752172995,25158,32194,28472,1205,6.06469538754821,0.2904824684790362,10.132970964396517,7.095064377287131,574575,4,1
76,Valle del Cauca,2004,50400.62694150372,4176734,12066994.676104276,16.305984570861,10607,17102,10791,891,2.539544055235502,0.2133245736980138,9.269363712425644,6.79346613258001,574575,4,1
76,Valle del Cauca,2005,51787.13769315261,4206951,12309897.998135136,16.32591421202843,12418,20296,12612,944,2.9517814683365695,0.2243905384208183,9.426982836948033,6.851184927493743,574575,4,1
76,Valle del Cauca,2006,56385.654928340315,4236968,13308020.010616155,16.403877419772527,24093,31215,24580,1608,5.686377617201734,0.37951667324369687,10.089718125826797,7.3833681469923835,574575,4,1
76,Valle del Cauca,2007,61009.58659558205,4263327,14310323.040100383,16.47649172570833,28604,38015,28938,2213,6.709314110787186,0.519078175331144,10.261336806702628,7.7025561132685825,574575,4,1
76,Valle del Cauca,2008,62367.01626058544,4284375,14556852.810639929,16.493572424252974,26366,34384,26601,2361,6.153989788475566,0.5510722100656456,10.179868507232754,7.767263996757308,574575,4,1
76,Valle del Cauca,2009,62817.00120460088,4303639,14596252.428375352,16.49627537074186,12454,19468,12501,1380,2.893830081937635,0.3206588656715863,9.429877427696281,7.2305631534092925,574575,4,1
76,Valle del Cauca,2010,63805.174121525146,4323751,14756903.004249122,16.5072215315602,12422,19773,12491,1588,2.8729684017419137,0.36727369360539036,9.427304872213677,7.370860166536716,574575,4,1
76,Valle del Cauca,2011,66669.53011067327,4343131,15350568.543908361,16.546663070002662,34467,25345,34774,5389,7.935979826535281,1.2408099134011845,10.447786636359657,8.592300663903043,574575,4,1
76,Valle del Cauca,2012,69200.5085499362,4359288,15874268.584671672,16.580210028275108,30974,27501,31615,4853,7.105288753576272,1.1132551921322933,10.340935706497342,8.487558386286548,574575,4,1
76,Valle del Cauca,2013,72245.75549664536,4371304,16527277.786364289,16.620522773014883,49630,39643,50439,9285,11.353591514111121,2.124080137185609,10.81237091748186,9.136263168579868,574575,4,1
76,Valle del Cauca,2014,75900.94881265119,4383018,17317051.586977556,16.667202214908748,62542,48442,63558,11663,14.269163393807645,2.6609518829263306,11.043609599160991,9.36426245424844,574575,4,1
76,Valle del Cauca,2015,78074.26193077292,4397194,17755473.588559642,16.692204397535537,31970,34957,32431,5136,7.270545716199922,1.1680176039537942,10.372584520889065,8.544224530467268,574575,4,1
76,Valle del Cauca,2016,80021.62159860555,4414569,18126712.165696256,16.712897218557817,17960,20731,18228,2433,4.0683473290371035,0.5511296799302492,9.795958019593462,7.797291273547472,574575,4,1
76,Valle del Cauca,2017,81446.8440557551,4432549,18374719.38962324,16.726486331633545,15417,19870,15713,2146,3.478134139069867,0.48414580414113867,9.643290937019207,7.671826797878781,574575,4,1
76,Valle del Cauca,2018,84172.2818451948,4475873,18805779.754071396,16.749674814279313,13164,18127,13347,1863,2.941102216260381,0.41623164911068744,9.48531707193041,7.530479995245536,574575,4,1
76,Valle del Cauca,2019,87022.56078663413,4533931,19193622.66135813,16.7700886287687,17201,20721,17603,2385,3.793838062378982,0.5260335898362811,9.752780935111424,7.777373602657861,574575,4,1
76,Valle del Cauca,2020,81903.58325559698,4598318,17811639.659457434,16.695362715006738,6630,11452,6711,883,1.4418315566691995,0.19202673673286624,8.799510901368867,6.784457062637643,574575,4,1
76,Valle del Cauca,2021,89970.37691835914,4636501,19404800.498988166,16.7810310418247,23301,22633,23726,3235,5.025556987909633,0.6977244262429794,10.056294472779886,8.082093278178382,574575,4,1
76,Valle del Cauca,2022,97055.23871654722,4658811,20832619.89304722,16.85203058031841,40026,46130,41559,5372,8.591462499766571,1.153083909177685,10.597309505386036,8.589141690728821,574575,4,1
81,Arauca,1993,NA,NA,NA,NA,642,479,646,62,NA,NA,6.466144724237619,4.143134726391533,171204,3,0
81,Arauca,1994,NA,NA,NA,NA,655,602,657,49,NA,NA,6.486160788944089,3.912023005428146,171204,3,0
81,Arauca,1995,NA,NA,NA,NA,785,565,792,63,NA,NA,6.666956792429207,4.1588830833596715,171204,3,0
81,Arauca,1996,NA,NA,NA,NA,878,518,887,97,NA,NA,6.778784897685177,4.584967478670572,171204,3,0
81,Arauca,1997,NA,NA,NA,NA,1002,716,1009,112,NA,NA,6.910750787961936,4.727387818712341,171204,3,0
81,Arauca,1998,NA,NA,NA,NA,2062,1460,2088,187,NA,NA,7.631916513071252,5.236441962829949,171204,3,0
81,Arauca,1999,NA,NA,NA,NA,2158,1832,2328,194,NA,NA,7.677400430514807,5.272999558563747,171204,3,0
81,Arauca,2000,NA,NA,NA,NA,2652,1806,2699,246,NA,NA,7.88344635413774,5.5093883366279774,171204,3,0
81,Arauca,2001,NA,NA,NA,NA,3117,2023,3138,285,NA,NA,8.044947049617722,5.655991810819852,171204,3,0
81,Arauca,2002,NA,NA,NA,NA,9942,6604,10088,928,NA,NA,9.204624064980074,6.834108738813838,171204,3,0
81,Arauca,2003,NA,NA,NA,NA,8809,4914,8954,871,NA,NA,9.083642718930225,6.77078942390898,171204,3,0
81,Arauca,2004,NA,NA,NA,NA,10139,6744,10305,1057,NA,NA,9.224243277145174,6.964135612418245,171204,3,0
81,Arauca,2005,NA,NA,NA,NA,8454,5532,8581,894,NA,NA,9.042513261332681,6.796823718274855,171204,3,0
81,Arauca,2006,NA,NA,NA,NA,14187,9433,14590,1562,NA,NA,9.560151815893512,7.354362330421477,171204,3,0
81,Arauca,2007,NA,NA,NA,NA,17115,12257,17531,2081,NA,NA,9.747768977536708,7.641084249174914,171204,3,0
81,Arauca,2008,NA,NA,NA,NA,14958,10542,15357,1861,NA,NA,9.613068404374461,7.529406457837013,171204,3,0
81,Arauca,2009,NA,NA,NA,NA,7948,5816,8057,1096,NA,NA,8.980801413573113,7.00033446027523,171204,3,0
81,Arauca,2010,NA,NA,NA,NA,6271,4674,6291,958,NA,NA,8.743850562030243,6.8658910748834385,171204,3,0
81,Arauca,2011,NA,NA,NA,NA,3727,2782,3762,619,NA,NA,8.223627175805483,6.429719478039138,171204,3,0
81,Arauca,2012,NA,NA,NA,NA,3901,2613,3933,638,NA,NA,8.269244521183056,6.459904454377535,171204,3,0
81,Arauca,2013,NA,NA,NA,NA,3281,2399,3305,528,NA,NA,8.096208271650037,6.270988431858299,171204,3,0
81,Arauca,2014,NA,NA,NA,NA,3359,2286,3395,537,NA,NA,8.11969625295725,6.2878585601617845,171204,3,0
81,Arauca,2015,NA,NA,NA,NA,2961,1914,3010,444,NA,NA,7.993619994827744,6.09807428216624,171204,3,0
81,Arauca,2016,NA,NA,NA,NA,2213,1322,2288,320,NA,NA,7.7025561132685825,5.771441123130016,171204,3,0
81,Arauca,2017,NA,NA,NA,NA,1859,778,1879,246,NA,NA,7.528331766707247,5.5093883366279774,171204,3,0
81,Arauca,2018,NA,NA,NA,NA,2932,1369,2955,423,NA,NA,7.983781068977451,6.049733455231958,171204,3,0
81,Arauca,2019,NA,NA,NA,NA,3125,1081,3172,414,NA,NA,8.047509510981422,6.028278520230698,171204,3,0
81,Arauca,2020,NA,NA,NA,NA,1794,830,1815,256,NA,NA,7.492760300922379,5.54907608489522,171204,3,0
81,Arauca,2021,NA,NA,NA,NA,3617,1317,3647,472,NA,NA,8.193676665955241,6.159095388491933,171204,3,0
81,Arauca,2022,NA,NA,NA,NA,26661,11186,27486,3375,NA,NA,10.190994609673622,8.124446855715847,171204,3,0
85,Casanare,1993,NA,NA,NA,NA,787,799,791,96,NA,NA,6.669498089857879,4.574710978503383,62912,2,0
85,Casanare,1994,NA,NA,NA,NA,715,737,719,82,NA,NA,6.573680166960646,4.418840607796598,62912,2,0
85,Casanare,1995,NA,NA,NA,NA,784,852,790,85,NA,NA,6.665683717782408,4.454347296253507,62912,2,0
85,Casanare,1996,NA,NA,NA,NA,868,995,871,90,NA,NA,6.767343125265392,4.51085950651685,62912,2,0
85,Casanare,1997,NA,NA,NA,NA,1268,1381,1296,129,NA,NA,7.1459844677143876,4.867534450455582,62912,2,0
85,Casanare,1998,NA,NA,NA,NA,2114,1564,2147,233,NA,NA,7.656810091480378,5.455321115357702,62912,2,0
85,Casanare,1999,NA,NA,NA,NA,2271,2067,2331,266,NA,NA,7.7284157798410416,5.58724865840025,62912,2,0
85,Casanare,2000,NA,NA,NA,NA,3935,3206,4049,398,NA,NA,8.277920258172143,5.988961416889864,62912,2,0
85,Casanare,2001,NA,NA,NA,NA,6471,5169,6599,645,NA,NA,8.775240458738327,6.470799503782602,62912,2,0
85,Casanare,2002,NA,NA,NA,NA,6613,5707,6801,643,NA,NA,8.796943893541737,6.467698726104354,62912,2,0
85,Casanare,2003,NA,NA,NA,NA,6336,5709,6524,627,NA,NA,8.754160749323518,6.4425401664681985,62912,2,0
85,Casanare,2004,NA,NA,NA,NA,8878,6733,9244,841,NA,NA,9.091444217032327,6.7357800142423265,62912,2,0
85,Casanare,2005,NA,NA,NA,NA,4471,3976,4527,468,NA,NA,8.405591014834934,6.150602768446279,62912,2,0
85,Casanare,2006,NA,NA,NA,NA,2476,3170,2485,311,NA,NA,7.814803429489359,5.7430031878094825,62912,2,0
85,Casanare,2007,NA,NA,NA,NA,2382,2912,2412,272,NA,NA,7.776115477098742,5.60947179518496,62912,2,0
85,Casanare,2008,NA,NA,NA,NA,1817,2363,1831,210,NA,NA,7.505492274737424,5.351858133476067,62912,2,0
85,Casanare,2009,NA,NA,NA,NA,1371,2117,1377,187,NA,NA,7.22402480828583,5.236441962829949,62912,2,0
85,Casanare,2010,NA,NA,NA,NA,782,1629,786,127,NA,NA,6.663132695990803,4.852030263919617,62912,2,0
85,Casanare,2011,NA,NA,NA,NA,615,1396,625,91,NA,NA,6.423246963533519,4.5217885770490405,62912,2,0
85,Casanare,2012,NA,NA,NA,NA,962,1544,968,146,NA,NA,6.870053411798126,4.990432586778736,62912,2,0
85,Casanare,2013,NA,NA,NA,NA,1121,1592,1135,178,NA,NA,7.022868086082641,5.187385805840755,62912,2,0
85,Casanare,2014,NA,NA,NA,NA,1318,1357,1322,211,NA,NA,7.1846291527173145,5.356586274672012,62912,2,0
85,Casanare,2015,NA,NA,NA,NA,715,914,715,96,NA,NA,6.573680166960646,4.574710978503383,62912,2,0
85,Casanare,2016,NA,NA,NA,NA,780,850,788,106,NA,NA,6.660575149839686,4.672828834461906,62912,2,0
85,Casanare,2017,NA,NA,NA,NA,562,566,562,81,NA,NA,6.333279628139691,4.406719247264253,62912,2,0
85,Casanare,2018,NA,NA,NA,NA,556,621,562,68,NA,NA,6.322565239927284,4.23410650459726,62912,2,0
85,Casanare,2019,NA,NA,NA,NA,417,524,423,66,NA,NA,6.035481432524756,4.204692619390966,62912,2,0
85,Casanare,2020,NA,NA,NA,NA,279,325,281,34,NA,NA,5.634789603169249,3.5553480614894135,62912,2,0
85,Casanare,2021,NA,NA,NA,NA,468,656,469,68,NA,NA,6.150602768446279,4.23410650459726,62912,2,0
85,Casanare,2022,NA,NA,NA,NA,780,2558,791,108,NA,NA,6.660575149839686,4.6913478822291435,62912,2,0
86,Putumayo,1993,NA,NA,NA,NA,382,248,382,22,NA,NA,5.948034989180646,3.1354942159291497,273649,3,0
86,Putumayo,1994,NA,NA,NA,NA,372,246,376,24,NA,NA,5.921578419643816,3.2188758248682006,273649,3,0
